"model_id","location","origin_date","horizon","target_end_date","value","output_type","output_type_id"
"sismid-var2_log","HHS Region 1",2020-08-29,3,2020-09-19,0.403061524286799,"quantile",0.35
"sismid-var2_log","HHS Region 1",2020-08-29,3,2020-09-19,0.425626030177244,"quantile",0.4
"sismid-var2_log","HHS Region 1",2020-08-29,3,2020-09-19,0.441521613620366,"quantile",0.45
"sismid-var2_log","HHS Region 1",2020-08-29,3,2020-09-19,0.458935638500347,"quantile",0.5
"sismid-var2_log","HHS Region 1",2020-08-29,3,2020-09-19,0.466478450747742,"quantile",0.55
"sismid-var2_log","HHS Region 1",2020-08-29,3,2020-09-19,0.507791755362006,"quantile",0.6
"sismid-var2_log","HHS Region 1",2020-08-29,3,2020-09-19,0.537305662613007,"quantile",0.65
"sismid-var2_log","HHS Region 1",2020-08-29,3,2020-09-19,0.556329374598866,"quantile",0.7
"sismid-var2_log","HHS Region 1",2020-08-29,3,2020-09-19,0.569679623877374,"quantile",0.75
"sismid-var2_log","HHS Region 1",2020-08-29,3,2020-09-19,0.590895035474629,"quantile",0.8
"sismid-var2_log","HHS Region 1",2020-08-29,3,2020-09-19,0.6200013401472,"quantile",0.85
"sismid-var2_log","HHS Region 1",2020-08-29,3,2020-09-19,0.658584769649429,"quantile",0.9
"sismid-var2_log","HHS Region 1",2020-08-29,3,2020-09-19,0.766893333483181,"quantile",0.95
"sismid-var2_log","HHS Region 1",2020-08-29,3,2020-09-19,0.872761011222911,"quantile",0.975
"sismid-var2_log","HHS Region 1",2020-08-29,3,2020-09-19,0.951142108836668,"quantile",0.99
"sismid-var2_log","HHS Region 1",2020-08-29,4,2020-09-26,0.197325610455046,"quantile",0.01
"sismid-var2_log","HHS Region 1",2020-08-29,4,2020-09-26,0.210010141325646,"quantile",0.025
"sismid-var2_log","HHS Region 1",2020-08-29,4,2020-09-26,0.238383877694129,"quantile",0.05
"sismid-var2_log","HHS Region 1",2020-08-29,4,2020-09-26,0.265293082913765,"quantile",0.1
"sismid-var2_log","HHS Region 1",2020-08-29,4,2020-09-26,0.294524103915573,"quantile",0.15
"sismid-var2_log","HHS Region 1",2020-08-29,4,2020-09-26,0.325959636030841,"quantile",0.2
"sismid-var2_log","HHS Region 1",2020-08-29,4,2020-09-26,0.354870605719756,"quantile",0.25
"sismid-var2_log","HHS Region 1",2020-08-29,4,2020-09-26,0.374394609802173,"quantile",0.3
"sismid-var2_log","HHS Region 1",2020-08-29,4,2020-09-26,0.403589330059202,"quantile",0.35
"sismid-var2_log","HHS Region 1",2020-08-29,4,2020-09-26,0.426072143102046,"quantile",0.4
"sismid-var2_log","HHS Region 1",2020-08-29,4,2020-09-26,0.4496144354288,"quantile",0.45
"sismid-var2_log","HHS Region 1",2020-08-29,4,2020-09-26,0.471280501657803,"quantile",0.5
"sismid-var2_log","HHS Region 1",2020-08-29,4,2020-09-26,0.489711294573708,"quantile",0.55
"sismid-var2_log","HHS Region 1",2020-08-29,4,2020-09-26,0.504641205167796,"quantile",0.6
"sismid-var2_log","HHS Region 1",2020-08-29,4,2020-09-26,0.526826441506179,"quantile",0.65
"sismid-var2_log","HHS Region 1",2020-08-29,4,2020-09-26,0.553746475203854,"quantile",0.7
"sismid-var2_log","HHS Region 1",2020-08-29,4,2020-09-26,0.58109427339914,"quantile",0.75
"sismid-var2_log","HHS Region 1",2020-08-29,4,2020-09-26,0.602830163736711,"quantile",0.8
"sismid-var2_log","HHS Region 1",2020-08-29,4,2020-09-26,0.642522378319421,"quantile",0.85
"sismid-var2_log","HHS Region 1",2020-08-29,4,2020-09-26,0.674207297689722,"quantile",0.9
"sismid-var2_log","HHS Region 1",2020-08-29,4,2020-09-26,0.748009928447084,"quantile",0.95
"sismid-var2_log","HHS Region 1",2020-08-29,4,2020-09-26,0.770853552984703,"quantile",0.975
"sismid-var2_log","HHS Region 1",2020-08-29,4,2020-09-26,0.782725713481181,"quantile",0.99
"sismid-var2_log","HHS Region 10",2020-08-29,1,2020-09-05,0.2205732059193,"quantile",0.01
"sismid-var2_log","HHS Region 10",2020-08-29,1,2020-09-05,0.402199628407329,"quantile",0.025
"sismid-var2_log","HHS Region 10",2020-08-29,1,2020-09-05,0.427779802191867,"quantile",0.05
"sismid-var2_log","HHS Region 10",2020-08-29,1,2020-09-05,0.480723004388948,"quantile",0.1
"sismid-var2_log","HHS Region 10",2020-08-29,1,2020-09-05,0.520627337639564,"quantile",0.15
"sismid-var2_log","HHS Region 10",2020-08-29,1,2020-09-05,0.549461056842546,"quantile",0.2
"sismid-var2_log","HHS Region 10",2020-08-29,1,2020-09-05,0.57064773490029,"quantile",0.25
"sismid-var2_log","HHS Region 10",2020-08-29,1,2020-09-05,0.606249911069234,"quantile",0.3
"sismid-var2_log","HHS Region 10",2020-08-29,1,2020-09-05,0.62839824777887,"quantile",0.35
"sismid-var2_log","HHS Region 10",2020-08-29,1,2020-09-05,0.639003475464009,"quantile",0.4
"sismid-var2_log","HHS Region 10",2020-08-29,1,2020-09-05,0.661790332634322,"quantile",0.45
"sismid-var2_log","HHS Region 10",2020-08-29,1,2020-09-05,0.689780345791407,"quantile",0.5
"sismid-var2_log","HHS Region 10",2020-08-29,1,2020-09-05,0.705209126041015,"quantile",0.55
"sismid-var2_log","HHS Region 10",2020-08-29,1,2020-09-05,0.710545107180314,"quantile",0.6
"sismid-var2_log","HHS Region 10",2020-08-29,1,2020-09-05,0.727248165729431,"quantile",0.65
"sismid-var2_log","HHS Region 10",2020-08-29,1,2020-09-05,0.778669911241757,"quantile",0.7
"sismid-var2_log","HHS Region 10",2020-08-29,1,2020-09-05,0.813566143187587,"quantile",0.75
"sismid-var2_log","HHS Region 10",2020-08-29,1,2020-09-05,0.857097472547236,"quantile",0.8
"sismid-var2_log","HHS Region 10",2020-08-29,1,2020-09-05,0.890756936811834,"quantile",0.85
"sismid-var2_log","HHS Region 10",2020-08-29,1,2020-09-05,0.966024554318245,"quantile",0.9
"sismid-var2_log","HHS Region 10",2020-08-29,1,2020-09-05,1.07959383696333,"quantile",0.95
"sismid-var2_log","HHS Region 10",2020-08-29,1,2020-09-05,1.24267709367949,"quantile",0.975
"sismid-var2_log","HHS Region 10",2020-08-29,1,2020-09-05,1.31492465996866,"quantile",0.99
"sismid-var2_log","HHS Region 10",2020-08-29,2,2020-09-12,0.326476099752386,"quantile",0.01
"sismid-var2_log","HHS Region 10",2020-08-29,2,2020-09-12,0.341325149861476,"quantile",0.025
"sismid-var2_log","HHS Region 10",2020-08-29,2,2020-09-12,0.38862287253414,"quantile",0.05
"sismid-var2_log","HHS Region 10",2020-08-29,2,2020-09-12,0.412029356237367,"quantile",0.1
"sismid-var2_log","HHS Region 10",2020-08-29,2,2020-09-12,0.44178188360488,"quantile",0.15
"sismid-var2_log","HHS Region 10",2020-08-29,2,2020-09-12,0.48275608326102,"quantile",0.2
"sismid-var2_log","HHS Region 10",2020-08-29,2,2020-09-12,0.554465714633841,"quantile",0.25
"sismid-var2_log","HHS Region 10",2020-08-29,2,2020-09-12,0.588206645956142,"quantile",0.3
"sismid-var2_log","HHS Region 10",2020-08-29,2,2020-09-12,0.609701465429719,"quantile",0.35
"sismid-var2_log","HHS Region 10",2020-08-29,2,2020-09-12,0.631366267784245,"quantile",0.4
"sismid-var2_log","HHS Region 10",2020-08-29,2,2020-09-12,0.64841903948292,"quantile",0.45
"sismid-var2_log","HHS Region 10",2020-08-29,2,2020-09-12,0.663548379814981,"quantile",0.5
"sismid-var2_log","HHS Region 10",2020-08-29,2,2020-09-12,0.709731165487404,"quantile",0.55
"sismid-var2_log","HHS Region 10",2020-08-29,2,2020-09-12,0.73427293146288,"quantile",0.6
