"origin_date","location","target_end_date","observation","q0.01","q0.025","q0.05","q0.1","q0.15","q0.2","q0.25","q0.3","q0.35","q0.4","q0.45","q0.5","q0.55","q0.6","q0.65","q0.7","q0.75","q0.8","q0.85","q0.9","q0.95","q0.975","q0.99","median_forecast","abs_error","interval_50","interval_80","interval_90","interval_96","interval_98","coverage_50","coverage_80","coverage_90","coverage_96","coverage_98","n_intervals","wis"
2017-10-21,"HHS Region 2",2017-11-11,2.39732,0.688987800650423,0.802940594321595,0.943364931650272,1.12621262884485,1.23230384415323,1.30227194681371,1.35124603912309,1.43576355528205,1.4569026798665,1.48546082194682,1.53731523512743,1.60590261691271,1.64657893604256,1.67472859578044,1.70787744860909,1.75194129651065,1.86002826743082,1.95244472225932,1.99758809029719,2.17966149909206,2.41152427477724,2.53732852545442,3.2760702222894,1.60590261691271,0.79141738308729,2.65794915858445,3.23003387932661,1.46815934312697,1.73438793113282,2.58708242163898,FALSE,FALSE,TRUE,TRUE,TRUE,5,2.04522313234976
2017-10-21,"HHS Region 2",2017-11-18,2.828,0.727515237616517,0.749479402037871,0.877952694482516,1.09856371710386,1.23701416139952,1.34409910527088,1.41141977304741,1.49108168506863,1.52931757802485,1.59942738460963,1.65469577998612,1.72923407423569,1.78887255075379,1.8374478776502,1.88124403287015,1.92592829290401,2.07052421767517,2.11597389150297,2.3160186107713,2.63088538590739,2.7641517293726,3.10544639088055,3.55764570244894,1.72923407423569,1.09876592576431,3.68900757392708,3.50346780972963,3.16316444743808,2.35596698884268,2.83013046483242,FALSE,FALSE,FALSE,TRUE,TRUE,5,2.72562962560611
2017-10-21,"HHS Region 3",2017-10-28,1.1191,0.582035706547348,0.666874697153833,0.695372304756463,0.782186006090341,0.836411726654966,0.885544422700211,0.907971559556467,0.927546177129207,0.95274875264652,0.976247827334058,1.003584894479,1.03490853017768,1.05852827238616,1.08044861426277,1.12334740799661,1.15215175352959,1.1755950839196,1.18782277214201,1.21529249009531,1.28360245425948,1.45979271611779,1.8471690983306,2.26687390939471,1.03490853017768,0.0841914698223201,0.267623524363133,0.501416448169139,0.764420411361327,1.18029440117677,1.68483820284736,TRUE,TRUE,TRUE,TRUE,TRUE,5,0.818267764936901
2017-10-21,"HHS Region 3",2017-11-04,1.1806,0.505023765375113,0.536649232156109,0.669102188363296,0.708997200622111,0.764202835844546,0.807414957848306,0.824058720997531,0.857522862371024,0.900925703433,0.935727886555728,0.970266527766487,0.987506017372771,1.0225418949918,1.04192139957222,1.08387311085883,1.13952384450356,1.17531487300074,1.22752470315641,1.29402389323824,1.37341958676326,1.63965833180643,1.96901711918949,2.04799069661837,0.987506017372771,0.193093982627229,0.37239666000025,0.664422386141149,0.970556143443134,1.43236788703338,1.54296693124326,FALSE,TRUE,TRUE,TRUE,TRUE,5,0.934302302961906
2017-10-21,"HHS Region 3",2017-11-11,1.30465,0.506968755547551,0.532784146668213,0.563651920469296,0.646223471345466,0.722690660774575,0.795328432808081,0.833447105355661,0.890930145643928,0.935686575423835,0.943212460129531,0.967735184120963,1.00608325288899,1.05288592496567,1.07369352863397,1.1243125053638,1.15260406552656,1.19858275949186,1.24320446096497,1.34138458738684,1.42160275911821,1.81627006332366,1.87490194304066,1.9646679758412,1.00608325288899,0.29856674711101,0.789404616168759,0.775379287772744,1.25261814285436,1.34211779637245,1.45769922029365,FALSE,TRUE,TRUE,TRUE,TRUE,5,1.03158142687757
2017-10-21,"HHS Region 3",2017-11-18,1.581,0.364143476820973,0.442490281939277,0.631126444042725,0.719096752735469,0.795794001221612,0.828676811313786,0.900621205705627,0.953413194043174,0.978819853577004,1.03341451142353,1.0922980145324,1.15152134085559,1.24039448639047,1.26931979431388,1.30859346003394,1.3720750493054,1.426688785299,1.48849924524768,1.58007684284419,1.6742635441537,1.88224723474293,2.24012832224024,2.6512692972345,1.15152134085559,0.42947865914441,1.14331243839737,0.955166791418231,1.25112079070021,1.79763804030096,2.28712582041353,FALSE,TRUE,TRUE,TRUE,TRUE,5,1.37167856916041
2017-10-21,"HHS Region 4",2017-10-28,1.59472,0.984794153154352,1.02319208778903,1.06272095537763,1.114263106901,1.14626363598312,1.17923020414894,1.19338991732167,1.24218992842034,1.27252734287127,1.29118766496115,1.30985369329109,1.3543400520177,1.37659394290176,1.40323200452858,1.42265146177804,1.44139558542687,1.48919496716813,1.51607887811467,1.59251715624433,1.72704022345193,2.01598532671819,2.04374733034067,2.2784560066252,1.3543400520177,0.2403799479823,0.71790518117394,0.61277711655093,0.95326437134056,1.02055524255164,1.29366185347085,FALSE,TRUE,TRUE,TRUE,TRUE,5,0.839002763053505
2017-10-21,"HHS Region 4",2017-11-04,1.78955,0.557018360027295,0.853672170680042,0.929513972704971,0.963174056359748,1.01952956013469,1.06120690344121,1.09252473671892,1.15105191273145,1.17276648388278,1.19660109986373,1.23129578291399,1.24583760048142,1.3079417997702,1.34625859593335,1.3833253004753,1.43581684567534,1.47964853303733,1.5296745886736,1.59353257163438,1.65289513759213,1.78689083582928,1.87053217997279,2.25107827554816,1.24583760048142,0.54371239951858,1.62672966416909,2.05626970531108,0.910560146538707,1.01686000929275,1.69405991552087,FALSE,FALSE,FALSE,TRUE,TRUE,5,1.29159229077366
2017-10-21,"HHS Region 4",2017-11-11,2.12802,0.581936341196155,0.846171841875475,0.94446497793022,1.01497687976818,1.08088718281481,1.14138350425241,1.19701748949942,1.23054358996882,1.27327984867572,1.30332371168952,1.33532776366529,1.36925193950949,1.4285466872879,1.45085436048999,1.4972388189491,1.5478906103984,1.60385230813091,1.66175913798855,1.77344067323887,1.88365321338845,1.99542103132328,2.09038874567389,2.60797538099657,1.36925193950949,0.75876806049051,2.50350558610785,3.31234419973577,3.70293542692745,2.7494670768428,2.02603903980041,FALSE,FALSE,FALSE,FALSE,TRUE,5,2.52360895006825
2017-10-21,"HHS Region 4",2017-11-18,2.22418,0.405413082604199,0.819901727716012,0.900410102869988,1.05052848071587,1.16239232224432,1.22921139935514,1.30138908210687,1.36237263824834,1.39818384616632,1.43768389113222,1.46774876349356,1.5054616285489,1.56504571579059,1.65596673249051,1.68721853660471,1.7418717075069,1.78943304761652,1.8403645288879,2.0041782622551,2.07613205616133,2.31529355817007,2.62671462881891,3.36347958668128,1.5054616285489,0.7187183714511,2.22703177504357,2.50608301383216,1.41488345530008,1.8068129011029,2.95806650407708,FALSE,FALSE,TRUE,TRUE,TRUE,5,1.9487882677726
2017-10-21,"HHS Region 5",2017-10-28,1.23078,0.671650319086539,0.766856948594865,0.848488248667634,0.937781783319546,0.991554427094386,1.02213559742626,1.03176485088703,1.05059282112928,1.06620260787709,1.09670017016946,1.10782869085486,1.11724761103505,1.13406286445291,1.16112559412133,1.17707096833751,1.20606279496337,1.22362301208514,1.25543358672023,1.31952664514861,1.36364050018661,1.58961148375714,1.65333840213129,1.92276080354424,1.11724761103505,0.11353238896495,0.22048611285755,0.425858716867064,0.741123235089506,0.886481453536425,1.2511104844577,FALSE,TRUE,TRUE,TRUE,TRUE,5,0.66171676012629
2017-10-21,"HHS Region 5",2017-11-04,1.22608,0.700468756100213,0.760433583555523,0.816606345960036,0.839444854733359,0.873760433712463,0.89961084030265,0.928907949846362,0.942855974746147,0.968991371157392,0.983077838539119,1.01118210944615,1.03752543124702,1.06612488957293,1.07170960159005,1.10930784816848,1.14978790787621,1.17508779321365,1.21905732456059,1.25080194405648,1.32555949701741,1.40509757124232,1.59877688080812,1.77412809308819,1.03752543124702,0.18855456875298,0.450148670512688,0.486114642284051,0.588491225282284,0.838343297252597,1.07365933698798,FALSE,TRUE,TRUE,TRUE,TRUE,5,0.637831687240266
2017-10-21,"HHS Region 5",2017-11-11,1.32897,0.563301940789375,0.671099581034673,0.700504239987464,0.73013561385844,0.797221830546695,0.842902992466908,0.856499817573029,0.885676219810542,0.920451702056316,0.937404093424918,0.957581868497445,0.989559297203447,1.00704344954807,1.0236681795547,1.04624861233592,1.06319932704121,1.10336865880651,1.15871701228954,1.18237424948411,1.25842664856199,1.62178161999011,1.68278895228135,1.71749460689479,0.989559297203447,0.339410702796553,1.14927420600744,1.23372454908365,0.921277380002646,1.01168937124668,1.15419266610541,FALSE,FALSE,TRUE,TRUE,TRUE,5,0.966501539249938
2017-10-21,"HHS Region 5",2017-11-18,1.21085,0.405294485709356,0.489679048974757,0.632192348720956,0.696485145429802,0.741250728067963,0.786641932820819,0.832291327316343,0.878531942957079,0.906695201169171,0.943554251204607,0.986753942229871,1.0173168423793,1.04317646670987,1.06599847747736,1.08051654566996,1.10925431643968,1.17284697199995,1.20183295824635,1.26910774553474,1.40749347618594,1.55266568456712,1.67402455755422,1.77878267809661,1.0173168423793,0.1935331576207,0.492567756683807,0.711008330756138,0.920473335846164,1.18434550857946,1.37348819238725,FALSE,TRUE,TRUE,TRUE,TRUE,5,0.864007963920971
2017-10-21,"HHS Region 6",2017-10-28,2.23701,1.3698154376,1.43480690334471,1.59501814430451,1.7836741683425,1.82903105762717,1.90123966407095,1.96519532441674,1.98348137001984,2.01244851771119,2.04874593789187,2.09149633615554,2.12471175698879,2.23696725602271,2.25214337060851,2.31055153652377,2.39165438644895,2.43787082812799,2.5056934329487,2.60765393852692,2.86431060461728,3.12182709256115,3.35538869577566,3.68108675846702,2.12471175698879,0.11229824301121,0.47267550371125,1.08063643627478,1.52680894825664,1.92058179243095,2.31127132086702,TRUE,TRUE,TRUE,TRUE,TRUE,5,1.33921552250021
2017-10-21,"HHS Region 6",2017-11-04,2.94144,1.13940414633289,1.26080307252359,1.33441871007053,1.37412604931125,1.5006496105057,1.55958658036681,1.62792315992338,1.69892598691487,1.74595000287518,1.78322289572129,1.84396062148692,1.93979138464308,1.97033341258914,1.99511938566607,2.05540129667574,2.0926128628014,2.15484022645484,2.24170143079605,2.41923591298211,2.63301805656845,3.20507537152349,3.47085814730624,3.87796547154946,1.93979138464308,1.00164861535692,3.6733161607121,4.3431114415727,1.87065666145296,2.21005507478265,2.73856132521657,FALSE,FALSE,TRUE,TRUE,TRUE,5,2.56036596295648
2017-10-21,"HHS Region 6",2017-11-11,3.31967,0.973291618356493,1.07877898868387,1.21250803717716,1.41665450643323,1.51134742289396,1.68247460138417,1.72332480303031,1.78165344619769,1.81100385294777,1.94108609890184,2.00172473589452,2.0570712551589,2.10553339758451,2.17051795286428,2.26119032663279,2.32856186187469,2.41552446101868,2.45547892371006,2.57051256965703,2.79314989115648,3.23043424138148,3.49032433072871,3.62801968093855,2.0570712551589,1.2625987448411,4.30878181391365,6.64169647315845,3.80264137657472,2.41154534204484,2.65472806258206,FALSE,FALSE,FALSE,TRUE,TRUE,5,3.41388821978708
2017-10-21,"HHS Region 6",2017-11-18,3.92209,1.0897002650608,1.17273559388465,1.39178060707512,1.44815425802439,1.54915966585938,1.78313208525246,1.91688690180738,1.9768707281463,2.03959292595085,2.08255948501548,2.1181842527519,2.24099728492862,2.30708271509882,2.39407532226173,2.44919065907395,2.5445852746722,2.69182093650493,2.81491330111384,2.95717074214931,3.14398146218053,3.6601249879948,3.90504528944744,4.77928041480083,2.24099728492862,1.68109271507138,5.69601028867783,9.47691258235084,7.50764462102368,3.41409811766518,3.68958014974003,FALSE,FALSE,FALSE,FALSE,TRUE,5,5.15216616478322
2017-10-21,"HHS Region 7",2017-10-28,0.943455,0.28033749657983,0.347789350364841,0.378982360548451,0.432976909218694,0.477059753297364,0.527940886366327,0.564153360161233,0.587817805949134,0.60809569591953,0.634762429630596,0.652072691455008,0.690578089810903,0.71602136873174,0.737647180927703,0.792707733549954,0.826832110427553,0.878963647763645,0.93148789652162,0.994322600706554,1.05399010624536,1.18538531125636,1.24001530063606,2.09840071568154,0.690578089810903,0.252876910189097,0.572775696547832,0.621013197026666,0.806402950707909,0.892225950271219,1.81806321910171,FALSE,TRUE,TRUE,TRUE,TRUE,5,0.880015367740302
2017-10-21,"HHS Region 7",2017-11-04,1.16063,0.230198607637188,0.240975018281475,0.356740681918915,0.421504162755066,0.449971606197146,0.481042653551733,0.507406946319023,0.523714313658192,0.569714082169144,0.610429289900623,0.653001059094553,0.682430253104922,0.698974174500511,0.767747265205384,0.801442142310226,0.883134497162081,0.927031023708836,0.974243198441001,1.04650767607051,1.09947547245743,1.19974127221323,1.61972124151254,2.09235288006915,0.682430253104922,0.478199746895078,1.35401998255447,1.28951658512806,0.843000590294315,1.37874622323106,1.86215427243196,FALSE,FALSE,TRUE,TRUE,TRUE,5,1.21880621976496
2017-10-21,"HHS Region 7",2017-11-11,1.25143,0.225309370972721,0.276784069165991,0.319283950081944,0.382156510303375,0.489784952709486,0.572281018442578,0.629705716301155,0.67601215486403,0.691908217595542,0.748836866657705,0.785250046045093,0.837649730905457,0.883290786486285,0.9217880710232,0.942138456116967,0.996153673105295,1.01809507215866,1.08072868370504,1.16161137616446,1.28006143272474,1.41911914605636,1.69953435084375,1.91222551148982,0.837649730905457,0.413780269094543,1.32172906722287,0.897904922421365,1.09983519597442,1.42275028167776,1.6869161405171,FALSE,TRUE,TRUE,TRUE,TRUE,5,1.16036770102749
2017-10-21,"HHS Region 7",2017-11-18,1.40765,0.13058740452298,0.205097081387782,0.28403527145616,0.385824933883795,0.447900831410761,0.478798717328042,0.529883949540753,0.593700105294733,0.690439785075204,0.719892961659825,0.761001619416228,0.803232310399505,0.876046393535482,0.923788645714616,0.941475973278492,0.965807538364962,1.0301954520062,1.13467718636498,1.19507022073489,1.31393465102454,1.54464568537979,1.64787303252268,1.8588836984968,0.803232310399505,0.604417689600495,2.01012969444065,1.86526320689535,1.26061041392363,1.4427759511349,1.72829629397382,FALSE,FALSE,TRUE,TRUE,TRUE,5,1.46300755121044
2017-10-21,"HHS Region 8",2017-10-28,0.697744,0.215034570888011,0.324740961840265,0.395822418712645,0.46356520241268,0.515007179718275,0.532183859358905,0.553229642934537,0.609065876967988,0.625327771945466,0.64822484271387,0.687448497463124,0.715859396834975,0.729765180066849,0.754669786047758,0.776729269280457,0.803452959977839,0.837698174262189,0.865566954155891,0.893452055267245,1.00409019082085,1.09400283419491,1.20381542355614,1.42454127862136,0.715859396834975,0.018115396834975,0.284468531327652,0.54052498840817,0.698180415482265,0.879074461715875,1.20950670773335,TRUE,TRUE,TRUE,TRUE,TRUE,5,0.65007201679706
2017-10-21,"HHS Region 8",2017-11-04,0.696275,0.319897615764595,0.360428379018303,0.363514169063528,0.445374323786639,0.505708655014186,0.567379729454993,0.590947519982025,0.59962061515322,0.61684615823758,0.635271808021141,0.65582506072718,0.681054987631557,0.709485903204037,0.735288501809617,0.759414026865557,0.802391724005933,0.860456639660745,0.889038639846332,0.972499212161242,1.1220871898986,1.48874713781948,1.70269572867459,2.02044138065264,0.681054987631557,0.0152200123684429,0.26950911967872,0.676712866111961,1.12523296875595,1.34226734965629,1.70054376488805,TRUE,TRUE,TRUE,TRUE,TRUE,5,0.93183281644761
2017-10-21,"HHS Region 8",2017-11-11,0.772473,0.168743621933794,0.231431546121986,0.320276307575908,0.390585868251354,0.459414169775993,0.498115191648189,0.536706469396746,0.565312573808183,0.594449277761177,0.621212390701549,0.646503036976978,0.667669220364663,0.705565194232164,0.739676892349174,0.79938379954725,0.842356918168907,0.885134012464568,0.974231716783331,1.01134663914287,1.1216690576,1.37448838637,1.93463512491814,2.50671803013779,0.667669220364663,0.104803779635337,0.348427543067822,0.731083189348646,1.05421207879409,1.70320357879615,2.337974408204,TRUE,TRUE,TRUE,TRUE,TRUE,5,1.14779306584941
2017-10-21,"HHS Region 8",2017-11-18,0.842594,0.136521841413626,0.168191986205628,0.286457317138596,0.410769403218169,0.466087154333309,0.527879477176291,0.571618767839652,0.603642129921649,0.637189597615667,0.664707183681949,0.687496912535047,0.707045165006228,0.780231971349485,0.820059030912606,0.861219148683403,0.93996324441644,1.01247970008267,1.13613110258925,1.19163609738368,1.28748626084289,1.53056859057337,1.9487034245533,2.08933001156638,0.707045165006228,0.135548834993772,0.440860932243018,0.876716857624721,1.24411127343477,1.78051143834767,1.95280817015275,TRUE,TRUE,TRUE,TRUE,TRUE,5,1.16001918417396
2017-10-21,"HHS Region 9",2017-10-28,1.72695,0.478321952716942,0.785431831350906,0.954268528787486,1.23538658766324,1.30104893520783,1.3726984772682,1.40106061415093,1.42292031212791,1.4509191961955,1.45805122283097,1.49188084712634,1.51451707973255,1.53344094075312,1.57450366648772,1.59802206858079,1.62037684312679,1.67131527442673,1.70650767739797,1.77113522038605,1.80298214615417,1.9914082142493,2.05211667579753,2.38402348412178,1.51451707973255,0.21243292026745,0.49279356256888,0.56759555849093,1.03713968546181,1.26668484444662,1.90570153140484,FALSE,TRUE,TRUE,TRUE,TRUE,5,0.985987363341154
2017-10-21,"HHS Region 9",2017-11-04,2.01706,0.683790288114319,0.844548625520016,0.926447519985261,1.09132819344967,1.15872646306291,1.18018085805186,1.22710804776962,1.2753674672653,1.31490128932139,1.33431930830447,1.37919121665288,1.42491420691454,1.44319079491775,1.45507572331087,1.54048597979911,1.60580089883588,1.63484661432975,1.68120228848113,1.73565297439344,1.86540853609518,2.01054891047004,2.19931854707026,2.43735193928168,1.42491420691454,0.59214579308546,1.93659210924113,2.29059498169371,1.21432318108398,1.35476992155024,1.75356165116736,FALSE,FALSE,FALSE,TRUE,TRUE,5,1.50097564777376
2017-10-21,"HHS Region 9",2017-11-11,1.92015,0.499737781204622,0.747063240942466,1.07423256729176,1.2478754947996,1.30405362657926,1.37638550972062,1.41351235159975,1.48826182202903,1.52043581819672,1.55181964061387,1.58539660597184,1.68098751284705,1.72568029663088,1.75697258376883,1.79621706965049,1.83865425445975,1.89922143958596,1.93384404047838,2.01460031758527,2.0615330790334,2.49009285448675,2.62161836192452,2.85094418850357,1.68098751284705,0.23916248715295,0.56942332964237,0.8136575842338,1.41586028719499,1.87455512098205,2.35120640729895,FALSE,TRUE,TRUE,TRUE,TRUE,5,1.31056593462648
2017-10-21,"HHS Region 9",2017-11-18,2.02108,0.428632278390186,0.740704660945954,1.05722489694339,1.22828834023314,1.32539850380402,1.35283944460265,1.43561029094568,1.46316782538951,1.54028434633035,1.58178694335976,1.63875338290892,1.66633590719898,1.70700159752062,1.73725469850968,1.81471634173406,1.92166720161026,1.99372887343266,2.05547058423066,2.28797398333032,2.33963268481409,2.66671471831107,3.36980176808883,3.97984054631873,1.66633590719898,0.35474409280102,0.66752308875634,1.11134434458095,1.60948982136768,2.62909710714288,3.55120826792854,FALSE,TRUE,TRUE,TRUE,TRUE,5,1.8060478555004
2017-10-21,"US National",2017-10-28,1.51674,0.860073743060427,1.02415851990925,1.16222339810958,1.19952851584364,1.24133214101572,1.26154946972625,1.27702660225846,1.28926742279797,1.30798760065954,1.3288704915282,1.3548160382967,1.36781074362047,1.39005781613886,1.40656671659684,1.42120627481474,1.43783219420445,1.46868859696429,1.51839569353153,1.56440797278313,1.62890238350196,1.67371804748633,1.97583565647367,2.01784821794596,1.36781074362047,0.14892925637953,0.38386760684867,0.42937386765832,0.51149464937675,0.95167713656442,1.15777447488553,FALSE,TRUE,TRUE,TRUE,TRUE,5,0.638587274971852
2017-10-21,"US National",2017-11-04,1.74583,0.726106285663729,0.986206004190347,1.02788860098983,1.05707298163544,1.09386979764082,1.12727122858303,1.15895495262982,1.19702765749872,1.21497250313632,1.23699402220545,1.25323028699002,1.2746799170938,1.31267359142609,1.33177746227084,1.36275983795819,1.38859297328658,1.4270662117189,1.44570993656542,1.51225308838266,1.57022055634487,1.62707169142528,1.86823514592477,2.00562263596187,1.2746799170938,0.4711500829062,1.54316641221348,2.26924201126073,2.97434926192985,0.882029141734423,1.27951635029814,FALSE,FALSE,FALSE,TRUE,TRUE,5,1.56714304662312
2017-10-21,"US National",2017-11-11,1.88708,0.717458589671022,0.889381758385494,1.01819908699099,1.06987390553722,1.1027745680911,1.17785263056911,1.19397546066408,1.21131789408867,1.25742499243476,1.29434897263848,1.31001432865871,1.33863702083499,1.36402229104516,1.37360462167852,1.41095739195633,1.46353711017205,1.4943263424287,1.52643887552855,1.58122340432853,1.71103399542271,1.82725464798152,1.95920517682534,1.98262247855382,1.33863702083499,0.54844297916501,1.87136551204982,2.40162013565839,2.00556260136013,1.06982341843985,1.2651638888828,FALSE,FALSE,FALSE,TRUE,TRUE,5,1.49546385554963
2017-10-21,"US National",2017-11-18,2.05923,0.59411056721482,0.933571626730018,1.00734609112806,1.0802230638151,1.13374878416274,1.17855594497021,1.22070211496578,1.27708932129746,1.2954379110428,1.32094312589793,1.3564028426371,1.39226993927667,1.40520243807928,1.48833026273643,1.54288505595026,1.57015557185567,1.65237725854302,1.7323559555397,1.84515114729675,1.8929309992784,1.97860448573279,2.1283606628272,2.19650487562988,1.39226993927667,0.66696006072333,2.05908610940516,2.4756979426793,2.58376867994893,1.19478903609718,1.60239430841506,FALSE,FALSE,FALSE,TRUE,TRUE,5,1.74395943568469
